Product_ID,Category,Brand,Price
2821,Home & Kitchen,HeatWave,28200
3530,Beauty & Personal Care,PureLeaf,2160
2917,Home & Kitchen,Nest&Nook,32790
1344,Electronics,ApexOne,26390
4808,Sports & Outdoors,PulseGear,27400
1919,Fashion,LunaWear,4340
1080,Electronics,ElectraNova,41960
4385,Sports & Outdoors,FlexForge,12510
4398,Sports & Outdoors,PulseGear,16000
3874,Beauty & Personal Care,PureLeaf,7280
2634,Home & Kitchen,HomePulse,35000
3615,Beauty & Personal Care,SilkStrand,5040
3757,Beauty & Personal Care,DermaDawn,1820
1659,Electronics,TechSphere,53920
1384,Electronics,ElectraNova,66070
1264,Electronics,GigaMax,76580
3176,Home & Kitchen,HomePulse,35000
3582,Beauty & Personal Care,BloomNote,6890
1043,Electronics,ElectraNova,150000
2505,Fashion,Ivory&Co,5150
3766,Beauty & Personal Care,PureLeaf,2960
4411,Sports & Outdoors,CorePlus,30000
2441,Fashion,UrbanThread,8600
3086,Home & Kitchen,AuraHome,9640
3635,Beauty & Personal Care,HydraHue,10000
1910,Fashion,Heritage,12000
3784,Beauty & Personal Care,VelvetMist,10000
3098,Home & Kitchen,ZenLiving,14320
2013,Fashion,UrbanThread,5350
2834,Home & Kitchen,AuraHome,7270
2828,Home & Kitchen,HomePulse,32910
4198,Beauty & Personal Care,HydraHue,10000
4537,Sports & Outdoors,PeakPath,16090
2317,Fashion,UrbanThread,5410
1771,Electronics,Zentrix,87250
1774,Electronics,CoreLink,80760
2946,Home & Kitchen,HeatWave,7430
3551,Beauty & Personal Care,HydraHue,7260
1692,Electronics,ElectraNova,87180
4771,Sports & Outdoors,StaminaX,30000
4697,Sports & Outdoors,StaminaX,30000
1935,Fashion,Heritage,9380
2887,Home & Kitchen,ZenLiving,27400
4560,Sports & Outdoors,PeakPath,30000
3230,Home & Kitchen,CoolBreeze,13280
1627,Electronics,BlueWave,27530
4903,Sports & Outdoors,PulseGear,22190
3188,Home & Kitchen,AuraHome,35000
1749,Electronics,ApexOne,56590
3430,Beauty & Personal Care,GlowWell,2840
4729,Sports & Outdoors,FlexForge,4970
4534,Sports & Outdoors,StaminaX,2870
4602,Sports & Outdoors,TrailStar,7580
4512,Sports & Outdoors,CorePlus,28990
2564,Fashion,ModeMuse,3570
3061,Home & Kitchen,KitchenPro,14830
2170,Fashion,NorthBay,610
1138,Electronics,OrbitX,150000
3812,Beauty & Personal Care,BloomNote,3880
1655,Electronics,Zentrix,130980
3145,Home & Kitchen,ZenLiving,19880
3802,Beauty & Personal Care,GlowWell,7410
1466,Electronics,BlueWave,40840
3466,Beauty & Personal Care,SilkStrand,10000
1066,Electronics,ElectraNova,150000
4900,Sports & Outdoors,FlexForge,16020
3424,Beauty & Personal Care,GlowWell,5050
4175,Beauty & Personal Care,BloomNote,2540
2362,Fashion,CanvasCo,12000
3808,Beauty & Personal Care,BloomNote,4530
1208,Electronics,CoreLink,107330
1060,Electronics,TechSphere,150000
3270,Home & Kitchen,ZenLiving,14480
3720,Beauty & Personal Care,PureLeaf,6800
1823,Fashion,LunaWear,6250
2512,Fashion,ModeMuse,8020
1648,Electronics,BlueWave,119540
1304,Electronics,Zentrix,106320
1116,Electronics,BlueWave,150000
4669,Sports & Outdoors,PulseGear,30000
2755,Home & Kitchen,KitchenPro,18010
2406,Fashion,Ivory&Co,3470
4887,Sports & Outdoors,PulseGear,8390
2017,Fashion,CanvasCo,12000
3511,Beauty & Personal Care,DermaDawn,3920
1253,Electronics,TechSphere,150000
4272,Sports & Outdoors,FlexForge,30000
2928,Home & Kitchen,HeatWave,13920
1713,Electronics,GigaMax,22740
4047,Beauty & Personal Care,GlowWell,5620
1883,Fashion,LunaWear,11060
3717,Beauty & Personal Care,GlowWell,5360
4932,Sports & Outdoors,StaminaX,22130
4809,Sports & Outdoors,PeakPath,23860
2398,Fashion,Heritage,9030
2883,Home & Kitchen,HeatWave,3770
3886,Beauty & Personal Care,RootRise,3340
3989,Beauty & Personal Care,GlowWell,4480
4147,Beauty & Personal Care,DermaDawn,10000
2285,Fashion,Ivory&Co,5400
4827,Sports & Outdoors,PulseGear,10520
4181,Beauty & Personal Care,SilkStrand,2670
3982,Beauty & Personal Care,PureLeaf,2750
1189,Electronics,CoreLink,58130
3510,Beauty & Personal Care,RootRise,2040
4190,Beauty & Personal Care,SilkStrand,2550
4448,Sports & Outdoors,FlexForge,30000
2363,Fashion,LunaWear,5900
3119,Home & Kitchen,CasaCharm,26990
1135,Electronics,CoreLink,64640
2528,Fashion,Heritage,5480
3909,Beauty & Personal Care,HydraHue,3300
1396,Electronics,CoreLink,150000
2311,Fashion,NorthBay,5810
3283,Home & Kitchen,ZenLiving,10970
3664,Beauty & Personal Care,GlowWell,3930
2172,Fashion,CanvasCo,1950
2421,Fashion,SilkStreet,1670
2639,Home & Kitchen,CoolBreeze,9640
1617,Electronics,CoreLink,150000
1185,Electronics,CoreLink,18990
3076,Home & Kitchen,KitchenPro,19580
1388,Electronics,BlueWave,46660
3817,Beauty & Personal Care,BloomNote,1840
2692,Home & Kitchen,CoolBreeze,20980
2060,Fashion,CanvasCo,12000
1266,Electronics,BlueWave,119380
1115,Electronics,CoreLink,45020
2200,Fashion,SilkStreet,3560
1429,Electronics,CoreLink,58940
1132,Electronics,ApexOne,150000
4390,Sports & Outdoors,TrailStar,5300
4757,Sports & Outdoors,FlexForge,5030
3640,Beauty & Personal Care,RootRise,10000
1924,Fashion,SilkStreet,5610
1619,Electronics,BlueWave,150000
4638,Sports & Outdoors,CorePlus,16630
1594,Electronics,ElectraNova,55080
2228,Fashion,LunaWear,6100
3598,Beauty & Personal Care,BloomNote,10000
3555,Beauty & Personal Care,RootRise,3590
4173,Beauty & Personal Care,SilkStrand,1560
1102,Electronics,ElectraNova,150000
2868,Home & Kitchen,Nest&Nook,22670
3090,Home & Kitchen,HomePulse,12080
2047,Fashion,CanvasCo,12000
4437,Sports & Outdoors,CorePlus,7070
3089,Home & Kitchen,CasaCharm,16760
3116,Home & Kitchen,CoolBreeze,6810
3681,Beauty & Personal Care,GlowWell,1980
2805,Home & Kitchen,KitchenPro,13930
3997,Beauty & Personal Care,VelvetMist,6760
4552,Sports & Outdoors,RunRidge,30000
1447,Electronics,Zentrix,52350
1221,Electronics,CoreLink,150000
3004,Home & Kitchen,AuraHome,10140
4489,Sports & Outdoors,PeakPath,3910
1424,Electronics,ElectraNova,52760
4498,Sports & Outdoors,MotionMade,19640
3835,Beauty & Personal Care,PureLeaf,4190
3317,Home & Kitchen,CasaCharm,35000
1683,Electronics,CoreLink,150000
3747,Beauty & Personal Care,DermaDawn,4860
3464,Beauty & Personal Care,VelvetMist,6680
2180,Fashion,CanvasCo,5190
2766,Home & Kitchen,KitchenPro,7660
4413,Sports & Outdoors,MotionMade,15790
2225,Fashion,CanvasCo,1870
4926,Sports & Outdoors,PeakPath,30000
2377,Fashion,ModeMuse,8960
3088,Home & Kitchen,CoolBreeze,33130
2227,Fashion,LunaWear,5510
2209,Fashion,Ivory&Co,11380
3008,Home & Kitchen,AuraHome,13310
3998,Beauty & Personal Care,DermaDawn,5460
4244,Sports & Outdoors,MotionMade,10450
2779,Home & Kitchen,CasaCharm,3000
1770,Electronics,ElectraNova,150000
1949,Fashion,NorthBay,5110
2496,Fashion,Ivory&Co,12000
4082,Beauty & Personal Care,RootRise,7910
1016,Electronics,BlueWave,84200
2416,Fashion,LunaWear,3420
1076,Electronics,ApexOne,61870
3876,Beauty & Personal Care,RootRise,10000
4251,Sports & Outdoors,PulseGear,30000
2208,Fashion,CanvasCo,4700
2033,Fashion,Ivory&Co,5270
3079,Home & Kitchen,KitchenPro,3170
2693,Home & Kitchen,HeatWave,25180
1926,Fashion,NorthBay,2570
2108,Fashion,NorthBay,3000
2930,Home & Kitchen,KitchenPro,32100
2190,Fashion,NorthBay,10550
1970,Fashion,CanvasCo,9940
2484,Fashion,LunaWear,2100
3338,Home & Kitchen,HomePulse,10460
2879,Home & Kitchen,CasaCharm,35000
4706,Sports & Outdoors,PulseGear,8140
3816,Beauty & Personal Care,GlowWell,2090
4752,Sports & Outdoors,MotionMade,11020
3940,Beauty & Personal Care,SilkStrand,10000
2612,Home & Kitchen,AuraHome,31830
4768,Sports & Outdoors,PeakPath,9420
1736,Electronics,OrbitX,80390
2638,Home & Kitchen,CasaCharm,30840
2814,Home & Kitchen,KitchenPro,5200
3199,Home & Kitchen,KitchenPro,9230
3666,Beauty & Personal Care,VelvetMist,10000
1853,Fashion,SilkStreet,10430
2797,Home & Kitchen,KitchenPro,17390
1815,Fashion,UrbanThread,3760
2056,Fashion,ModeMuse,3390
4508,Sports & Outdoors,TrailStar,16180
1699,Electronics,GigaMax,150000
1236,Electronics,ApexOne,88540
1668,Electronics,Zentrix,54800
3007,Home & Kitchen,HeatWave,21920
1316,Electronics,TechSphere,55260
2084,Fashion,Ivory&Co,5260
3280,Home & Kitchen,Nest&Nook,30210
3048,Home & Kitchen,HeatWave,35000
1936,Fashion,CanvasCo,2880
2276,Fashion,SilkStreet,9410
2853,Home & Kitchen,CasaCharm,16110
4399,Sports & Outdoors,FlexForge,3890
1569,Electronics,Zentrix,24830
4947,Sports & Outdoors,RunRidge,18560
4463,Sports & Outdoors,PulseGear,14540
4108,Beauty & Personal Care,BloomNote,2980
2122,Fashion,NorthBay,6350
3775,Beauty & Personal Care,SilkStrand,4630
3703,Beauty & Personal Care,DermaDawn,930
4648,Sports & Outdoors,RunRidge,13260
2873,Home & Kitchen,AuraHome,21300
3869,Beauty & Personal Care,SilkStrand,10000
1207,Electronics,OrbitX,143900
4964,Sports & Outdoors,RunRidge,20500
2446,Fashion,UrbanThread,5020
2319,Fashion,ModeMuse,3680
3897,Beauty & Personal Care,DermaDawn,3760
3991,Beauty & Personal Care,RootRise,4090
1308,Electronics,ElectraNova,118960
2294,Fashion,Heritage,12000
1690,Electronics,TechSphere,46370
2263,Fashion,Ivory&Co,7660
2673,Home & Kitchen,HomePulse,22090
1730,Electronics,ElectraNova,147920
3034,Home & Kitchen,CoolBreeze,6300
4150,Beauty & Personal Care,GlowWell,10000
3121,Home & Kitchen,HeatWave,35000
2730,Home & Kitchen,Nest&Nook,6060
2075,Fashion,CanvasCo,11570
4923,Sports & Outdoors,PulseGear,6150
3161,Home & Kitchen,CasaCharm,22360
3709,Beauty & Personal Care,GlowWell,4360
4308,Sports & Outdoors,TrailStar,14090
4212,Sports & Outdoors,MotionMade,30000
4770,Sports & Outdoors,CorePlus,30000
4025,Beauty & Personal Care,PureLeaf,3820
4991,Sports & Outdoors,PulseGear,6330
3498,Beauty & Personal Care,SilkStrand,10000
3227,Home & Kitchen,CasaCharm,35000
4836,Sports & Outdoors,MotionMade,14110
4783,Sports & Outdoors,MotionMade,880
2423,Fashion,CanvasCo,3510
3507,Beauty & Personal Care,PureLeaf,10000
3096,Home & Kitchen,ZenLiving,35000
3920,Beauty & Personal Care,PureLeaf,3080
1380,Electronics,CoreLink,29480
1842,Fashion,NorthBay,8570
1252,Electronics,CoreLink,8270
4435,Sports & Outdoors,FlexForge,26310
4565,Sports & Outdoors,MotionMade,21470
4833,Sports & Outdoors,FlexForge,14940
4999,Sports & Outdoors,FlexForge,23000
3355,Home & Kitchen,HomePulse,9770
4862,Sports & Outdoors,CorePlus,18180
1918,Fashion,ModeMuse,850
1385,Electronics,ElectraNova,110260
4323,Sports & Outdoors,MotionMade,14040
1059,Electronics,GigaMax,89760
2701,Home & Kitchen,AuraHome,5570
1785,Electronics,TechSphere,11670
4380,Sports & Outdoors,FlexForge,27460
4088,Beauty & Personal Care,BloomNote,2870
3512,Beauty & Personal Care,DermaDawn,9340
2318,Fashion,Ivory&Co,5740
2357,Fashion,NorthBay,920
1855,Fashion,Ivory&Co,12000
4211,Sports & Outdoors,TrailStar,30000
2431,Fashion,ModeMuse,4200
1019,Electronics,TechSphere,58830
4222,Sports & Outdoors,StaminaX,17060
4785,Sports & Outdoors,PeakPath,7450
3124,Home & Kitchen,KitchenPro,2060
1606,Electronics,ElectraNova,52320
4979,Sports & Outdoors,MotionMade,22940
3985,Beauty & Personal Care,RootRise,3740
1345,Electronics,TechSphere,150000
4337,Sports & Outdoors,PeakPath,17340
2626,Home & Kitchen,HeatWave,35000
4636,Sports & Outdoors,FlexForge,30000
2284,Fashion,Heritage,9750
4106,Beauty & Personal Care,SilkStrand,9400
3846,Beauty & Personal Care,VelvetMist,5630
3136,Home & Kitchen,ZenLiving,22040
4263,Sports & Outdoors,TrailStar,30000
2981,Home & Kitchen,HomePulse,4030
1404,Electronics,CoreLink,57440
1705,Electronics,BlueWave,105000
3260,Home & Kitchen,Nest&Nook,29870
3331,Home & Kitchen,HomePulse,17620
1897,Fashion,SilkStreet,11130
4469,Sports & Outdoors,PulseGear,30000
4759,Sports & Outdoors,StaminaX,28390
4902,Sports & Outdoors,FlexForge,6830
4239,Sports & Outdoors,PeakPath,30000
1792,Electronics,CoreLink,149570
1524,Electronics,ApexOne,47520
4734,Sports & Outdoors,CorePlus,6130
1243,Electronics,ElectraNova,39250
2958,Home & Kitchen,KitchenPro,21630
1583,Electronics,ApexOne,150000
1240,Electronics,ElectraNova,12230
1418,Electronics,CoreLink,150000
1707,Electronics,BlueWave,150000
2205,Fashion,Heritage,2630
1843,Fashion,SilkStreet,5540
4291,Sports & Outdoors,PeakPath,12210
3151,Home & Kitchen,Nest&Nook,35000
1430,Electronics,ApexOne,44270
1708,Electronics,GigaMax,73410
3157,Home & Kitchen,Nest&Nook,35000
3764,Beauty & Personal Care,RootRise,3600
2429,Fashion,ModeMuse,12000
2919,Home & Kitchen,CasaCharm,35000
4816,Sports & Outdoors,FlexForge,7950
3798,Beauty & Personal Care,SilkStrand,6300
2184,Fashion,LunaWear,7660
4301,Sports & Outdoors,PulseGear,30000
4515,Sports & Outdoors,PulseGear,30000
4940,Sports & Outdoors,StaminaX,25800
3902,Beauty & Personal Care,VelvetMist,10000
1961,Fashion,LunaWear,1790
1229,Electronics,ElectraNova,69440
1808,Fashion,CanvasCo,10940
1938,Fashion,ModeMuse,12000
3944,Beauty & Personal Care,GlowWell,2680
3045,Home & Kitchen,KitchenPro,6830
1247,Electronics,Zentrix,67720
1187,Electronics,CoreLink,150000
4823,Sports & Outdoors,PulseGear,4750
1991,Fashion,Heritage,12000
4980,Sports & Outdoors,FlexForge,7290
1419,Electronics,TechSphere,43920
2808,Home & Kitchen,CoolBreeze,29660
4858,Sports & Outdoors,PulseGear,12840
4790,Sports & Outdoors,FlexForge,14510
4530,Sports & Outdoors,FlexForge,9450
3296,Home & Kitchen,CoolBreeze,9720
3163,Home & Kitchen,AuraHome,4840
3134,Home & Kitchen,CasaCharm,26280
1694,Electronics,OrbitX,106660
1957,Fashion,Heritage,12000
1329,Electronics,CoreLink,104820
3799,Beauty & Personal Care,SilkStrand,10000
4103,Beauty & Personal Care,VelvetMist,6180
1494,Electronics,GigaMax,51250
4465,Sports & Outdoors,PeakPath,30000
4647,Sports & Outdoors,RunRidge,30000
4871,Sports & Outdoors,PulseGear,16550
3858,Beauty & Personal Care,SilkStrand,10000
3716,Beauty & Personal Care,HydraHue,7700
2189,Fashion,LunaWear,5160
2699,Home & Kitchen,AuraHome,10540
1665,Electronics,CoreLink,18090
3254,Home & Kitchen,AuraHome,9210
1946,Fashion,Heritage,8220
1191,Electronics,BlueWave,112050
3921,Beauty & Personal Care,GlowWell,4630
4564,Sports & Outdoors,PulseGear,6410
4585,Sports & Outdoors,MotionMade,30000
4358,Sports & Outdoors,StaminaX,5680
4304,Sports & Outdoors,PulseGear,11040
3639,Beauty & Personal Care,RootRise,9330
1718,Electronics,GigaMax,86160
3827,Beauty & Personal Care,DermaDawn,3120
1179,Electronics,ApexOne,64850
1119,Electronics,TechSphere,98010
1801,Fashion,Heritage,5180
3774,Beauty & Personal Care,RootRise,2280
2523,Fashion,ModeMuse,12000
1142,Electronics,CoreLink,99690
4423,Sports & Outdoors,CorePlus,18700
3803,Beauty & Personal Care,VelvetMist,10000
1209,Electronics,ElectraNova,11650
1432,Electronics,ApexOne,67140
2042,Fashion,CanvasCo,12000
3482,Beauty & Personal Care,PureLeaf,2260
1585,Electronics,ElectraNova,150000
1204,Electronics,Zentrix,147970
2425,Fashion,NorthBay,5230
3184,Home & Kitchen,HeatWave,18940
4176,Beauty & Personal Care,PureLeaf,6450
2167,Fashion,Ivory&Co,3260
4130,Beauty & Personal Care,PureLeaf,5800
3825,Beauty & Personal Care,DermaDawn,7880
3492,Beauty & Personal Care,SilkStrand,6630
1547,Electronics,ElectraNova,28860
2256,Fashion,ModeMuse,9450
1300,Electronics,TechSphere,33240
4075,Beauty & Personal Care,SilkStrand,6780
1369,Electronics,CoreLink,37450
3459,Beauty & Personal Care,BloomNote,5270
1237,Electronics,CoreLink,84530
4895,Sports & Outdoors,StaminaX,19910
1349,Electronics,ElectraNova,41780
1662,Electronics,OrbitX,37360
1311,Electronics,GigaMax,83430
4467,Sports & Outdoors,StaminaX,4190
3925,Beauty & Personal Care,BloomNote,4000
4811,Sports & Outdoors,FlexForge,19030
1087,Electronics,CoreLink,34060
1990,Fashion,LunaWear,3680
4371,Sports & Outdoors,PeakPath,7430
1271,Electronics,OrbitX,150000
1105,Electronics,GigaMax,60290
3431,Beauty & Personal Care,GlowWell,7270
4452,Sports & Outdoors,PulseGear,5880
1352,Electronics,CoreLink,150000
2549,Fashion,CanvasCo,3420
4283,Sports & Outdoors,MotionMade,19980
2781,Home & Kitchen,CasaCharm,23600
4491,Sports & Outdoors,PeakPath,15500
1113,Electronics,Zentrix,55810
4924,Sports & Outdoors,RunRidge,15940
4798,Sports & Outdoors,StaminaX,10350
2600,Fashion,CanvasCo,3280
4309,Sports & Outdoors,FlexForge,7600
1502,Electronics,Zentrix,92550
2405,Fashion,ModeMuse,7480
4774,Sports & Outdoors,RunRidge,12440
3596,Beauty & Personal Care,BloomNote,7630
3711,Beauty & Personal Care,SilkStrand,1880
2080,Fashion,ModeMuse,4010
1922,Fashion,NorthBay,6400
4657,Sports & Outdoors,StaminaX,8400
2414,Fashion,SilkStreet,12000
4273,Sports & Outdoors,FlexForge,28660
4913,Sports & Outdoors,CorePlus,11870
3376,Home & Kitchen,Nest&Nook,15700
2269,Fashion,CanvasCo,12000
3826,Beauty & Personal Care,GlowWell,1130
1450,Electronics,OrbitX,150000
4676,Sports & Outdoors,CorePlus,20900
1420,Electronics,GigaMax,29180
3744,Beauty & Personal Care,GlowWell,6380
4765,Sports & Outdoors,RunRidge,8990
2572,Fashion,Heritage,4710
2018,Fashion,LunaWear,3470
1128,Electronics,ApexOne,92560
2811,Home & Kitchen,HomePulse,16590
1930,Fashion,LunaWear,3940
1777,Electronics,ApexOne,150000
2786,Home & Kitchen,AuraHome,35000
4338,Sports & Outdoors,PeakPath,30000
1104,Electronics,OrbitX,24960
1363,Electronics,ApexOne,119440
1645,Electronics,TechSphere,127900
2012,Fashion,Ivory&Co,12000
2838,Home & Kitchen,CoolBreeze,35000
2708,Home & Kitchen,HomePulse,12030
3581,Beauty & Personal Care,PureLeaf,10000
1596,Electronics,ApexOne,21610
4791,Sports & Outdoors,FlexForge,26010
3878,Beauty & Personal Care,VelvetMist,8780
3884,Beauty & Personal Care,VelvetMist,2910
2135,Fashion,NorthBay,3480
4169,Beauty & Personal Care,VelvetMist,1040
4111,Beauty & Personal Care,PureLeaf,10000
4266,Sports & Outdoors,PulseGear,18970
2749,Home & Kitchen,AuraHome,30550
1829,Fashion,Heritage,6440
2625,Home & Kitchen,KitchenPro,35000
3112,Home & Kitchen,HeatWave,18890
2035,Fashion,ModeMuse,6730
1354,Electronics,Zentrix,150000
3405,Beauty & Personal Care,GlowWell,10000
1049,Electronics,ElectraNova,150000
3115,Home & Kitchen,HeatWave,12400
2733,Home & Kitchen,ZenLiving,35000
4369,Sports & Outdoors,TrailStar,17750
2850,Home & Kitchen,KitchenPro,5570
4497,Sports & Outdoors,PeakPath,30000
3009,Home & Kitchen,Nest&Nook,26760
1250,Electronics,ApexOne,150000
1069,Electronics,TechSphere,95760
1578,Electronics,GigaMax,17930
2470,Fashion,Heritage,1070
1217,Electronics,BlueWave,55980
2052,Fashion,UrbanThread,12000
2118,Fashion,SilkStreet,12000
2395,Fashion,LunaWear,12000
1337,Electronics,ElectraNova,46660
2740,Home & Kitchen,CasaCharm,10920
4715,Sports & Outdoors,PeakPath,6520
4682,Sports & Outdoors,TrailStar,9400
1800,Electronics,ApexOne,45750
2854,Home & Kitchen,CasaCharm,12240
1487,Electronics,ElectraNova,145010
3847,Beauty & Personal Care,VelvetMist,10000
1950,Fashion,SilkStreet,11340
1118,Electronics,ElectraNova,45370
3574,Beauty & Personal Care,HydraHue,7380
3295,Home & Kitchen,HomePulse,18580
2739,Home & Kitchen,AuraHome,35000
2672,Home & Kitchen,CasaCharm,35000
4191,Beauty & Personal Care,VelvetMist,6460
2338,Fashion,Heritage,7140
1075,Electronics,ApexOne,150000
4280,Sports & Outdoors,PeakPath,10690
2415,Fashion,NorthBay,6870
4470,Sports & Outdoors,MotionMade,19770
3169,Home & Kitchen,AuraHome,12440
3472,Beauty & Personal Care,VelvetMist,7760
2051,Fashion,NorthBay,12000
3253,Home & Kitchen,HeatWave,8440
4606,Sports & Outdoors,CorePlus,20010
2517,Fashion,LunaWear,8600
4943,Sports & Outdoors,MotionMade,11870
1639,Electronics,ElectraNova,74140
3084,Home & Kitchen,HeatWave,35000
2567,Fashion,NorthBay,2970
2971,Home & Kitchen,CasaCharm,35000
1899,Fashion,SilkStreet,7140
2818,Home & Kitchen,KitchenPro,3500
2413,Fashion,LunaWear,820
4471,Sports & Outdoors,PulseGear,17280
2770,Home & Kitchen,Nest&Nook,28830
4807,Sports & Outdoors,TrailStar,2280
3183,Home & Kitchen,KitchenPro,23510
1005,Electronics,OrbitX,150000
3994,Beauty & Personal Care,HydraHue,1500
3319,Home & Kitchen,CoolBreeze,35000
1646,Electronics,GigaMax,14050
1724,Electronics,GigaMax,29150
3509,Beauty & Personal Care,SilkStrand,2450
2197,Fashion,LunaWear,6660
3309,Home & Kitchen,CasaCharm,10400
1374,Electronics,TechSphere,150000
2352,Fashion,NorthBay,6280
2216,Fashion,ModeMuse,6850
3535,Beauty & Personal Care,BloomNote,5090
2524,Fashion,NorthBay,1590
1840,Fashion,ModeMuse,7730
4982,Sports & Outdoors,PulseGear,30000
1201,Electronics,ApexOne,35680
4080,Beauty & Personal Care,HydraHue,6830
1319,Electronics,Zentrix,38440
2296,Fashion,ModeMuse,5260
1305,Electronics,OrbitX,79530
2374,Fashion,UrbanThread,4080
4993,Sports & Outdoors,FlexForge,6730
3862,Beauty & Personal Care,PureLeaf,8760
3951,Beauty & Personal Care,DermaDawn,9890
4447,Sports & Outdoors,TrailStar,10170
1729,Electronics,BlueWave,150000
4123,Beauty & Personal Care,HydraHue,4170
4547,Sports & Outdoors,MotionMade,6050
4976,Sports & Outdoors,MotionMade,30000
2554,Fashion,Ivory&Co,11620
3863,Beauty & Personal Care,RootRise,5230
4712,Sports & Outdoors,MotionMade,13370
1622,Electronics,BlueWave,76150
3515,Beauty & Personal Care,BloomNote,10000
1760,Electronics,ElectraNova,25190
4533,Sports & Outdoors,TrailStar,28930
4543,Sports & Outdoors,RunRidge,1410
1197,Electronics,ElectraNova,66490
4624,Sports & Outdoors,PeakPath,23650
1137,Electronics,GigaMax,135780
2450,Fashion,Ivory&Co,12000
1082,Electronics,ApexOne,144710
2725,Home & Kitchen,KitchenPro,9460
2335,Fashion,ModeMuse,2770
1590,Electronics,ApexOne,8690
2139,Fashion,LunaWear,12000
2574,Fashion,ModeMuse,7760
4990,Sports & Outdoors,PulseGear,30000
2385,Fashion,CanvasCo,9440
4681,Sports & Outdoors,TrailStar,4800
1109,Electronics,CoreLink,149670
4684,Sports & Outdoors,StaminaX,17310
1124,Electronics,CoreLink,92520
4796,Sports & Outdoors,CorePlus,30000
3052,Home & Kitchen,ZenLiving,35000
4899,Sports & Outdoors,StaminaX,14710
4653,Sports & Outdoors,PulseGear,25280
2487,Fashion,ModeMuse,3620
2846,Home & Kitchen,KitchenPro,10030
3236,Home & Kitchen,HomePulse,35000
4570,Sports & Outdoors,MotionMade,21170
4462,Sports & Outdoors,PulseGear,26510
1117,Electronics,Zentrix,38460
3323,Home & Kitchen,KitchenPro,3310
3647,Beauty & Personal Care,BloomNote,2670
4718,Sports & Outdoors,CorePlus,9720
3014,Home & Kitchen,HomePulse,17430
1611,Electronics,GigaMax,63390
3634,Beauty & Personal Care,PureLeaf,1450
3919,Beauty & Personal Care,VelvetMist,3840
4013,Beauty & Personal Care,BloomNote,10000
1222,Electronics,BlueWave,52340
4314,Sports & Outdoors,RunRidge,1880
2792,Home & Kitchen,AuraHome,5960
3478,Beauty & Personal Care,VelvetMist,10000
2662,Home & Kitchen,CasaCharm,35000
3870,Beauty & Personal Care,SilkStrand,1840
2292,Fashion,SilkStreet,12000
4295,Sports & Outdoors,PulseGear,19580
4126,Beauty & Personal Care,VelvetMist,4250
2494,Fashion,ModeMuse,2380
4859,Sports & Outdoors,CorePlus,30000
2103,Fashion,Ivory&Co,2630
2254,Fashion,Ivory&Co,7260
2310,Fashion,CanvasCo,2420
2015,Fashion,Heritage,12000
2083,Fashion,NorthBay,8280
1973,Fashion,Heritage,4880
3913,Beauty & Personal Care,BloomNote,2620
4105,Beauty & Personal Care,RootRise,1840
1519,Electronics,ElectraNova,138230
1819,Fashion,Heritage,3150
1879,Fashion,ModeMuse,12000
2906,Home & Kitchen,KitchenPro,31760
1475,Electronics,TechSphere,37960
3255,Home & Kitchen,CasaCharm,16350
1130,Electronics,TechSphere,59140
2914,Home & Kitchen,Nest&Nook,8000
1133,Electronics,GigaMax,42930
3262,Home & Kitchen,KitchenPro,13490
4779,Sports & Outdoors,RunRidge,30000
2976,Home & Kitchen,Nest&Nook,22900
4702,Sports & Outdoors,PeakPath,11590
2088,Fashion,Heritage,12000
4813,Sports & Outdoors,CorePlus,5840
1228,Electronics,Zentrix,29700
3148,Home & Kitchen,HeatWave,31480
1642,Electronics,ElectraNova,150000
2207,Fashion,LunaWear,6030
4889,Sports & Outdoors,StaminaX,11910
4828,Sports & Outdoors,FlexForge,3580
4663,Sports & Outdoors,FlexForge,14550
3288,Home & Kitchen,ZenLiving,35000
2442,Fashion,CanvasCo,4380
3723,Beauty & Personal Care,GlowWell,6520
2530,Fashion,Heritage,8810
1238,Electronics,CoreLink,26350
3025,Home & Kitchen,HeatWave,35000
1310,Electronics,ApexOne,150000
2504,Fashion,LunaWear,6060
3916,Beauty & Personal Care,VelvetMist,10000
3383,Home & Kitchen,CasaCharm,35000
1947,Fashion,UrbanThread,9280
2587,Fashion,Ivory&Co,10710
3804,Beauty & Personal Care,DermaDawn,5680
1177,Electronics,TechSphere,49220
2437,Fashion,Heritage,12000
1563,Electronics,ApexOne,133620
4511,Sports & Outdoors,MotionMade,18230
3972,Beauty & Personal Care,HydraHue,4890
4524,Sports & Outdoors,RunRidge,14460
3067,Home & Kitchen,CoolBreeze,28280
3753,Beauty & Personal Care,PureLeaf,3120
3246,Home & Kitchen,CoolBreeze,5330
1885,Fashion,ModeMuse,12000
3063,Home & Kitchen,AuraHome,26790
4125,Beauty & Personal Care,RootRise,10000
3449,Beauty & Personal Care,HydraHue,10000
1123,Electronics,TechSphere,144220
2748,Home & Kitchen,AuraHome,2830
3873,Beauty & Personal Care,BloomNote,6820
4896,Sports & Outdoors,StaminaX,30000
4408,Sports & Outdoors,PeakPath,14550
1953,Fashion,Heritage,6370
1505,Electronics,TechSphere,150000
4042,Beauty & Personal Care,RootRise,4480
2799,Home & Kitchen,CasaCharm,22730
2810,Home & Kitchen,HeatWave,2260
